id,psu_no,pid,district,weight,code_ur,a01,a02,a04,d05,d24,indd03,wap16,employed16,ur1,lfpr,sub,jobsearch,plf,youth,young,main_sect,attained,cash,age5,age10,usualhrs,usual_h,act_hrs,acthrs,ya,usualhrsc,usualhc,status1,lfs_round,district_1,c21,tvt,a0a,a0b,a0c,a0d,a1a,a1b,i08,i09,i10,i11,i12,lfs_year,weight2,d03b1
5277,1200,12001203,36,704.166703186368,2,1,3,22,1,,3,1,100,0,100,2,1,,1,1,2,2,6000,5,1,5,60,50,5,1,,,1,9,,,,,,,,,,,,,,,2020,176.0416717529297,10
5278,1200,12001204,36,704.166703186368,2,1,3,19,,,,1,0,,0,1,1,,1,1,,3,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5279,1200,12001205,36,704.166703186368,2,1,3,17,,,,1,0,,0,1,1,2,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5280,1200,12001206,36,704.166703186368,2,2,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5281,1200,12001207,36,704.166703186368,2,1,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5282,1200,12001208,36,704.166703186368,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5283,1200,12001301,36,704.166703186368,2,1,1,34,4,,8,1,100,0,100,1,1,,,,3,1,,7,2,1,20,18,1,2,,,1,9,,,,,,,,,,,,,,,2020,176.0416717529297,49
5284,1200,12001302,36,704.166703186368,2,2,2,34,,,,1,0,,0,1,1,2,,,,2,,7,2,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5285,1200,12001303,36,704.166703186368,2,2,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5286,1200,12001304,36,704.166703186368,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5287,1200,12001401,36,704.166703186368,2,1,1,29,4,,8,1,100,0,100,2,1,,,1,3,1,,6,2,3,40,40,3,1,,,1,9,,,,,,,,,,,,,,,2020,176.0416717529297,49
5288,1200,12001402,36,704.166703186368,2,2,2,28,,,,1,0,100,100,2,1,,,1,,1,,6,2,,,,,1,,,2,9,,E,,,,,,,,,,,,,2020,176.0416717529297,
5289,1200,12001403,36,704.166703186368,2,1,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5290,1200,12001404,36,704.166703186368,2,2,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5291,1200,12001501,36,704.166703186368,2,2,1,81,,,,1,0,,0,2,1,,,,,1,,16,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5292,1200,12001601,36,704.166703186368,2,1,1,42,1,,14,1,100,0,100,2,1,,,,3,1,12000,9,3,6,70,65,6,2,,,1,9,,,,,,,,,,,,,,,2020,176.0416717529297,80
5293,1200,12001602,36,704.166703186368,2,2,2,28,1,,1,1,100,0,100,2,1,,,1,1,1,26000,6,2,1,21,16,1,1,,,1,9,,,,,,,,,,,,,,,2020,176.0416717529297,1
5294,1200,12001603,36,704.166703186368,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,176.0416717529297,
5295,1201,12010101,37,653.1181461171178,2,1,1,36,4,,1,1,100,0,100,2,1,,,,1,2,,8,3,1,21,21,1,2,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,1
5296,1201,12010102,37,653.1181461171178,2,2,2,26,,,,1,0,,0,1,1,2,,1,,4,,6,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5297,1201,12010104,37,653.1181461171178,2,2,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5298,1201,12010105,37,653.1181461171178,2,1,11,17,6,,1,1,100,0,100,2,1,,1,1,1,1,,4,1,1,5,5,1,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,1
5299,1201,12010201,37,653.1181461171178,2,1,1,39,1,,1,1,100,0,100,1,1,,,,1,1,20800,8,3,1,24,16,1,2,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,1
5300,1201,12010202,37,653.1181461171178,2,2,2,39,,,,1,0,,0,1,1,2,,,,1,,8,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5301,1201,12010203,37,653.1181461171178,2,1,3,16,,,,1,0,,0,2,1,,1,1,,1,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5302,1201,12010204,37,653.1181461171178,2,1,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5303,1201,12010205,37,653.1181461171178,2,2,3,11,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5304,1201,12010206,37,653.1181461171178,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5305,1201,12010207,37,653.1181461171178,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5306,1201,12010208,37,653.1181461171178,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5307,1201,12010301,37,653.1181461171178,2,1,1,38,,,,1,0,,0,1,1,2,,,,1,,8,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5308,1201,12010302,37,653.1181461171178,2,2,2,38,,,,1,0,,0,1,1,2,,,,1,,8,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5309,1201,12010303,37,653.1181461171178,2,2,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5310,1201,12010304,37,653.1181461171178,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5311,1201,12010305,37,653.1181461171178,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5312,1201,12010306,37,653.1181461171178,2,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5313,1201,12010401,37,653.1181461171178,2,1,1,37,,,,1,0,,0,1,1,2,,,,2,,8,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5314,1201,12010402,37,653.1181461171178,2,2,2,32,,,,1,0,,0,1,1,2,,,,3,,7,2,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5315,1201,12010403,37,653.1181461171178,2,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5316,1201,12010404,37,653.1181461171178,2,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5317,1201,12010501,37,653.1181461171178,2,1,1,80,,,,1,0,,0,2,1,,,,,1,,16,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5318,1201,12010502,37,653.1181461171178,2,2,3,37,,,,1,0,,0,1,1,2,,,,2,,8,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5319,1201,12010503,37,653.1181461171178,2,2,3,30,1,,6,1,100,0,100,1,1,,,1,2,4,30000,7,2,1,10,10,1,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,42
5320,1201,12010504,37,653.1181461171178,2,2,5,14,,,,,,,,,1,,,,,2,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5321,1201,12010505,37,653.1181461171178,2,2,5,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5322,1201,12010506,37,653.1181461171178,2,1,5,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5323,1201,12010601,37,653.1181461171178,2,1,1,71,,,,1,0,,0,2,1,,,,,1,,15,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5324,1201,12010602,37,653.1181461171178,2,2,3,25,,,,1,0,100,100,1,1,,,1,,4,,6,2,,,,,1,,,2,9,,DE,,,,,,,,,,,,,2020,163.279541015625,
5325,1201,12010603,37,653.1181461171178,2,2,5,16,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5326,1201,12010701,37,653.1181461171178,2,2,1,59,1,,1,1,100,0,100,1,1,,,,1,1,18200,12,4,1,21,21,1,2,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,1
5327,1201,12010703,37,653.1181461171178,2,1,3,23,1,,6,1,100,0,100,1,1,,1,1,2,1,65000,5,1,5,50,50,5,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,41
5328,1201,12010705,37,653.1181461171178,2,2,5,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5329,1201,12010801,37,653.1181461171178,2,1,1,60,,,,1,0,100,100,1,1,,,,,1,,13,4,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,163.279541015625,
5330,1201,12010802,37,653.1181461171178,2,2,2,45,,,,1,0,100,100,1,1,,,,,1,,10,3,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,163.279541015625,
5331,1201,12010803,37,653.1181461171178,2,1,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5332,1201,12010804,37,653.1181461171178,2,1,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5333,1201,12010805,37,653.1181461171178,2,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5334,1201,12010901,37,653.1181461171178,2,1,1,52,1,,1,1,100,0,100,2,1,,,,1,2,18200,11,3,4,42,41,4,2,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,1
5335,1201,12010902,37,653.1181461171178,2,2,2,38,1,,1,1,100,0,100,1,1,,,,1,1,18200,8,3,3,35,21,1,2,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,1
5336,1201,12010903,37,653.1181461171178,2,1,3,14,,,,,,,,,1,,,,,1,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5337,1201,12010904,37,653.1181461171178,2,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5338,1201,12010905,37,653.1181461171178,2,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5339,1201,12010906,37,653.1181461171178,2,2,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5340,1201,12010907,37,653.1181461171178,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5341,1201,12010908,37,653.1181461171178,2,1,3,18,,,,1,0,,0,2,1,,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5342,1201,12010909,37,653.1181461171178,2,2,3,17,,,,1,0,,0,2,1,,1,1,,1,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5343,1201,12010910,37,653.1181461171178,2,1,5,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5344,1201,12011003,37,653.1181461171178,2,1,1,17,,,,1,0,,0,2,1,2,1,1,,1,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5345,1201,12011101,37,653.1181461171178,2,2,1,54,1,,20,1,100,0,100,2,1,,,,3,2,5000,11,3,1,20,,,2,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,97
5346,1201,12011102,37,653.1181461171178,2,1,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5347,1201,12011103,37,653.1181461171178,2,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5348,1201,12011301,37,653.1181461171178,2,1,1,58,,,,1,0,100,100,1,1,,,,,1,,12,4,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,163.279541015625,
5349,1201,12011302,37,653.1181461171178,2,2,2,43,,,,1,0,100,100,1,1,,,,,1,,9,3,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,163.279541015625,
5350,1201,12011303,37,653.1181461171178,2,2,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5351,1201,12011304,37,653.1181461171178,2,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5352,1201,12011305,37,653.1181461171178,2,1,3,11,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5353,1201,12011306,37,653.1181461171178,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5354,1201,12011307,37,653.1181461171178,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5355,1201,12011308,37,653.1181461171178,2,1,5,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5356,1201,12011401,37,653.1181461171178,2,1,1,46,,,,1,0,,0,1,1,2,,,,1,,10,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5357,1201,12011402,37,653.1181461171178,2,2,2,45,,,,1,0,100,100,1,1,,,,,2,,10,3,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,163.279541015625,
5358,1201,12011403,37,653.1181461171178,2,1,3,23,1,,1,1,100,0,100,1,1,,1,1,1,1,10000,5,1,3,36,36,3,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,3
5359,1201,12011404,37,653.1181461171178,2,1,3,19,1,,1,1,100,0,100,1,1,,1,1,1,2,5000,4,1,3,36,18,1,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,3
5360,1201,12011405,37,653.1181461171178,2,2,3,17,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5361,1201,12011406,37,653.1181461171178,2,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5362,1201,12011407,37,653.1181461171178,2,2,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5363,1201,12011408,37,653.1181461171178,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5364,1201,12011501,37,653.1181461171178,2,1,1,58,,,,1,0,100,100,1,1,,,,,2,,12,4,,,,,2,,,2,9,,C,,,,,,,,,,,,,2020,163.279541015625,
5365,1201,12011502,37,653.1181461171178,2,2,2,53,,,,1,0,,0,1,1,,,,,2,,11,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5366,1201,12011503,37,653.1181461171178,2,1,3,28,1,,14,1,100,0,100,2,1,,,1,3,2,32000,6,2,7,84,82,7,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,80
5367,1201,12011504,37,653.1181461171178,2,2,3,22,1,,17,1,100,0,100,2,1,,1,1,3,3,50000,5,1,4,45,43,4,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,88
5368,1201,12011505,37,653.1181461171178,2,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5369,1201,12011506,37,653.1181461171178,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5370,1201,12011507,37,653.1181461171178,2,2,5,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,163.279541015625,
5371,1201,12011601,37,653.1181461171178,2,1,1,74,,,,1,0,,0,2,1,,,,,1,,15,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5372,1201,12011602,37,653.1181461171178,2,2,2,59,,,,1,0,,0,1,1,2,,,,1,,12,4,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5373,1201,12011605,37,653.1181461171178,2,2,3,23,4,,11,1,100,0,100,2,1,,1,1,3,4,,5,1,5,54,25,2,1,,,1,9,,,,,,,,,,,,,,,2020,163.279541015625,64
5374,1201,12011606,37,653.1181461171178,2,2,3,18,,,,1,0,,0,2,1,,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,163.279541015625,
5375,1202,12020101,41,634.1714308895129,2,2,1,64,1,,1,1,100,0,100,1,1,,,,1,1,15600,13,4,3,36,36,3,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5376,1202,12020102,41,634.1714308895129,2,1,3,22,1,,1,1,100,0,100,1,1,,1,1,1,3,28600,5,1,1,7,42,4,1,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5377,1202,12020103,41,634.1714308895129,2,2,3,17,1,,1,1,100,0,100,1,1,,1,1,1,2,15600,4,1,3,36,36,3,1,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5378,1202,12020104,41,634.1714308895129,2,2,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5379,1202,12020105,41,634.1714308895129,2,1,2,52,1,,6,1,100,0,100,2,1,,,,2,1,54166.66796875,11,3,4,48,48,4,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,41
5380,1202,12020201,41,634.1714308895129,2,2,1,93,,,,1,0,,0,2,1,,,,,1,,16,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5381,1202,12020202,41,634.1714308895129,2,1,9,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5382,1202,12020301,41,634.1714308895129,2,2,1,80,,,,1,0,,0,2,1,,,,,1,,16,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5383,1202,12020302,41,634.1714308895129,2,2,3,42,,,,1,0,,0,1,1,2,,,,2,,9,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5384,1202,12020303,41,634.1714308895129,2,2,5,27,,,,1,0,,0,1,1,2,,1,,3,,6,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5385,1202,12020304,41,634.1714308895129,2,2,5,14,,,,,,,,,1,,,,,2,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5386,1202,12020305,41,634.1714308895129,2,1,5,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5387,1202,12020306,41,634.1714308895129,2,1,5,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5388,1202,12020307,41,634.1714308895129,2,2,5,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5389,1202,12020308,41,634.1714308895129,2,2,5,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5390,1202,12020401,41,634.1714308895129,2,1,1,26,,,,1,0,,0,1,1,2,,1,,1,,6,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5391,1202,12020402,41,634.1714308895129,2,2,2,20,,,,1,0,,0,1,1,2,1,1,,2,,5,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5392,1202,12020403,41,634.1714308895129,2,2,11,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5393,1202,12020501,41,634.1714308895129,2,1,1,43,,,,1,0,100,100,2,1,,,,,1,,9,3,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,158.54286193847656,
5394,1202,12020502,41,634.1714308895129,2,2,2,41,1,,1,1,100,0,100,1,1,,,,1,1,31200,9,3,2,30,30,2,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5395,1202,12020503,41,634.1714308895129,2,1,3,19,1,,1,1,100,0,100,2,1,,1,1,1,1,31200,4,1,2,30,30,2,1,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5396,1202,12020504,41,634.1714308895129,2,2,3,15,,,,,,,,,1,,,,,2,,4,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5397,1202,12020506,41,634.1714308895129,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5398,1202,12020507,41,634.1714308895129,2,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5399,1202,12020508,41,634.1714308895129,2,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5400,1202,12020601,41,634.1714308895129,2,1,1,61,1,,16,1,100,0,100,2,1,,,,3,4,50000,13,4,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,85
5401,1202,12020602,41,634.1714308895129,2,2,2,56,,,,1,0,,0,1,1,2,,,,2,,12,4,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5402,1202,12020603,41,634.1714308895129,2,1,3,19,,,,1,0,100,100,2,1,,1,1,,4,,4,1,,,,,1,,,2,9,,E,,,,,,,,,,,,,2020,158.54286193847656,
5403,1202,12020701,41,634.1714308895129,2,1,1,56,1,,8,1,100,0,100,1,1,,,,3,1,20800,12,4,1,9,9,1,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,49
5404,1202,12020702,41,634.1714308895129,2,2,2,40,1,,1,1,100,0,100,2,1,,,,1,1,13000,9,3,1,10,10,1,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5405,1202,12020703,41,634.1714308895129,2,1,3,19,4,,7,1,100,0,100,2,1,,1,1,3,1,,4,1,1,10,10,1,1,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,47
5406,1202,12020704,41,634.1714308895129,2,1,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5407,1202,12020705,41,634.1714308895129,2,2,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5408,1202,12020706,41,634.1714308895129,2,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5409,1202,12020801,41,634.1714308895129,2,1,1,45,1,,6,1,100,0,100,2,1,,,,2,1,33800,10,3,2,30,30,2,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,42
5410,1202,12020802,41,634.1714308895129,2,2,2,44,,,,1,0,,0,1,1,2,,,,1,,9,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5411,1202,12020803,41,634.1714308895129,2,1,3,14,,,,,,,,,1,,,,,1,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5412,1202,12020804,41,634.1714308895129,2,1,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5413,1202,12020805,41,634.1714308895129,2,2,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5414,1202,12020806,41,634.1714308895129,2,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5415,1202,12020807,41,634.1714308895129,2,2,3,21,1,,1,1,100,0,100,2,1,,1,1,1,1,31200,5,1,4,42,42,4,1,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5416,1202,12020808,41,634.1714308895129,2,1,5,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5417,1202,12020901,41,634.1714308895129,2,1,1,42,,,,1,0,,0,1,1,2,,,,2,,9,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5418,1202,12020902,41,634.1714308895129,2,2,2,42,,,,1,0,,0,1,1,2,,,,1,,9,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5419,1202,12020903,41,634.1714308895129,2,2,3,18,1,,1,1,100,0,100,2,1,,1,1,1,1,31200,4,1,3,36,36,3,1,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5420,1202,12020904,41,634.1714308895129,2,1,3,16,,,,1,0,,0,2,1,,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5421,1202,12020905,41,634.1714308895129,2,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5422,1202,12020906,41,634.1714308895129,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5423,1202,12020907,41,634.1714308895129,2,1,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5424,1202,12021001,41,634.1714308895129,2,1,1,61,,,,1,0,,0,2,1,,,,,1,,13,4,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5425,1202,12021002,41,634.1714308895129,2,2,2,56,1,,1,1,100,0,100,1,1,,,,1,1,26000,12,4,2,30,,,2,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
5426,1202,12021003,41,634.1714308895129,2,2,3,16,,,,1,0,,0,2,1,,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5427,1202,12021004,41,634.1714308895129,2,1,5,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5428,1202,12021101,41,634.1714308895129,2,2,1,70,,,,1,0,,0,1,1,,,,,1,,15,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,158.54286193847656,
5429,1202,12021102,41,634.1714308895129,2,2,5,21,1,,1,1,100,0,100,1,1,,1,1,1,1,26000,5,1,4,42,30,2,1,,,1,9,,,,,,,,,,,,,,,2020,158.54286193847656,1
